propertyCode,address,province,municipality,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift
35031166,Calle de l'alcalde albors,València,València,L'Olivereta,es,Nou Moles,39.4742511,-0.39258479999999996,1362,bj,525,flat,50,True,1,1,good,1.0
95732836,Calle de Pedro Cabanes,València,València,Rascanya,es,Torrefiel,39.4961539,-0.37669739999999996,2783,2,600,flat,80,True,2,1,good,1.0
95730978,Calle del Marqués de Montortal,València,València,Rascanya,es,Torrefiel,39.4937743,-0.3757944,2521,1,620,flat,75,False,3,1,good,0.0
95728888,Avenida de las Cortes Valencianas,València,València,Campanar,es,Sant Pau,39.491027,-0.4003691,2973,13,850,studio,48,True,0,1,good,1.0
95728060,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4842163,-0.3296831,4333,,950,flat,80,True,2,2,good,1.0
95727892,barrio Barrio de Favara,València,València,Patraix,es,Barrio de Favara,39.4572299,-0.39368709999999996,2092,2,900,flat,91,True,3,2,good,1.0
95725786,"Calle Peris Celda, 13",València,València,Benicalap,es,Ciutat Fallera,39.4990277,-0.3947506,3447,2,750,flat,90,True,4,2,good,1.0
95724488,barrio El Grau,València,València,Poblats Marítims,es,El Grau,39.4642557,-0.3370633,3531,5,890,flat,84,True,4,1,good,1.0
95722025,Calle de Matias Perelló,València,València,L'Eixample,es,Russafa,39.4625625,-0.3675077,1266,1,1200,flat,90,True,2,1,good,1.0
95720031,"Calle CARRICOLA, 7",València,València,Jesús,es,La Creu Coberta,39.4521742,-0.3869569,2266,2,650,flat,70,True,2,1,good,1.0
95718490,"Calle de Calatrava, 3",València,València,Ciutat Vella,es,La Seu,39.475742,-0.3777965,515,3,750,flat,72,True,1,1,good,1.0
95710428,pedro cabanes,València,València,Rascanya,es,Torrefiel,39.4955921,-0.3787589,2723,2,600,flat,80,True,2,1,good,1.0
95706903,Calle Andarella,València,Xirivella,Barrio de la Luz,es,,39.4605803,-0.4155955,3495,3,700,flat,88,True,1,2,good,1.0
95703193,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4848618,-0.35564819999999997,2401,1,700,flat,70,True,2,1,good,0.0
95702707,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.47058,-0.380061,249,3,900,flat,90,True,3,1,good,1.0
95702413,Calle Carrícola,València,València,Jesús,es,La Creu Coberta,39.4506742,-0.3855569,2383,2,650,flat,70,True,2,1,good,1.0
95105202,Calle Padre Luis Navarro,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4655258,-0.3312462,3996,1,750,duplex,65,True,1,2,good,0.0
94938078,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4864886,-0.3304949,4360,4,750,flat,65,True,2,1,good,1.0
34295275,"doctor berenguer ferrer, 2",València,València,L'Olivereta,es,La Fontsanta,39.4664369,-0.4097826,2841,7,650,flat,85,True,3,1,good,1.0
87495590,Calle Mendoza,València,València,Ciutat Vella,es,La Seu,39.4747631,-0.3766448,407,1,1100,flat,93,True,2,1,good,0.0
95105178,Calle del Progreso,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4666692,-0.3284817,4214,bj,750,duplex,65,True,1,1,good,0.0
95105168,Calle Padre Luis Navarro,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4651258,-0.3281462,4266,bj,600,flat,55,True,1,1,good,0.0
91820125,"Estrella, 20  ",València,València,Extramurs,es,La Roqueta,39.465559,-0.38069929999999996,686,1,690,flat,61,True,2,1,good,1.0
93929757,"Avenida Maestro Rodrigo, 41",València,València,Campanar,es,Nou Campanar,39.4816271,-0.4014009,2380,5,900,flat,79,True,2,2,good,1.0
92521930,Calle de la Pau,València,València,Ciutat Vella,es,La Seu,39.474544,-0.3734629,499,,1350,flat,99,True,2,2,good,1.0
95501277,Blasco Ibañez,València,Mislata,Los Juzgados,es,,39.4748226,-0.4091707,2771,1,550,flat,74,True,2,1,good,0.0
95425609,barrio Soternes,València,València,L'Olivereta,es,Soternes,39.4718182,-0.40702839999999996,2558,4,690,flat,77,True,2,1,good,0.0
95235861,Calle Santa Genoveva Torres,València,València,Rascanya,es,Sant Llorenç,39.4930247,-0.3639563,2688,8,975,flat,85,True,3,2,good,1.0
95235298,Calle Santa Genoveva Torres,València,València,Rascanya,es,Sant Llorenç,39.4937131,-0.3634223,2777,7,975,flat,82,True,3,2,good,1.0
94758490,MAESTRO GOZALBO s/n,València,València,L'Eixample,es,Gran Vía,39.4654162,-0.3694153,923,5,1200,flat,91,True,2,2,good,1.0
95730965,Calle de Cadis,València,València,L'Eixample,es,Russafa,39.4616317,-0.37547389999999997,1066,4,600,studio,35,True,0,1,good,0.0
94595637,Calle dels Vivons,València,València,L'Eixample,es,Russafa,39.460689,-0.3732482,1209,3,850,flat,77,False,2,1,good,1.0
95718567,Calle de Castelló,València,València,L'Eixample,es,Russafa,39.463529199999996,-0.37493089999999996,867,4,1200,flat,91,True,3,2,good,1.0
89301605,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4906412,-0.326793,4842,,1200,flat,75,True,2,1,good,1.0
88146295,Avenida Vicente Blasco Ibáñez Novelista,València,Alboraya,La Patacona,es,,39.4887342,-0.3290149,4578,,976,flat,99,True,2,2,good,1.0
95644198,Calle de Rodrigo de Pertegás,València,València,Camins al Grau,es,La Creu del Grau,39.4595254,-0.339784,3463,6,750,flat,90,True,2,1,good,1.0
95601674,"Calle Músico Martínez Coll, 1",València,València,Benimaclet,es,Camí de Vera,39.4856303,-0.3542046,2551,3,650,flat,66,True,2,1,good,1.0
95542571,Calle de Sant Ignasi de Loiola,València,València,Extramurs,es,La Petxina,39.4730927,-0.3881204,959,2,1200,flat,61,False,2,2,good,1.0
30340613,Calle de l'Explorador Andrés,València,València,Algirós,es,Ciutat Jardí,39.4712132,-0.3449422,2771,3,700,flat,75,True,3,1,good,1.0
95753959,Calle de Sant Ignasi de Loiola,València,València,Extramurs,es,La Petxina,39.4731927,-0.38922039999999997,1053,2,1200,flat,61,False,2,1,good,1.0
95736075,Calle Sueca,València,València,L'Eixample,es,Russafa,39.463826,-0.3774727,811,2,1350,flat,91,True,2,2,good,1.0
95724464,Calle de Tramoyeres,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4723166,-0.3296068,4090,bj,930,flat,50,True,1,1,good,0.0
94873995,Calle Colón,València,València,Ciutat Vella,es,Sant Francesc,39.4704807,-0.3741516,274,9,1000,flat,85,False,2,1,good,1.0
94856277,Calle San Vicente Martir,València,València,Ciutat Vella,es,Sant Francesc,39.4739041,-0.3754722,344,3,1350,flat,98,True,2,1,good,1.0
94808346,Calle del Músic Peydró,València,València,Ciutat Vella,es,El Mercat,39.4712656,-0.3794352,189,1,1700,flat,94,True,4,2,good,0.0
94444939,Calle de la Pau,València,València,Ciutat Vella,es,La Seu,39.471744,-0.37566289999999997,151,2,1350,flat,99,False,2,2,good,1.0
95568819,"Calle Doctor Domagk, 3",València,València,L'Eixample,es,Russafa,39.4570881,-0.3766536,1561,12,850,flat,91,True,3,1,good,1.0
95663587,"Calle Santa Genoveva Torres, 21",València,València,Rascanya,es,Sant Llorenç,39.4944491,-0.3623316,2891,6,900,flat,85,True,3,2,good,1.0
95724972,Avenida de Peris i Valero,València,València,Quatre Carreres,es,Mont-Olivet,39.4611414,-0.3632361,1635,2,850,flat,90,True,2,2,good,1.0
95709887,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.47155,-0.36867000000000005,736,1,1000,flat,69,True,2,2,good,1.0
90142221,barrio Gran Vía,València,València,L'Eixample,es,Gran Vía,39.4662516,-0.3616407,1444,8,1100,penthouse,57,False,1,1,good,1.0
95566027,"Calle Olimpia alocena torres, 2",València,València,L'Olivereta,es,Nou Moles,39.4702007,-0.39488969999999995,1518,2,750,flat,92,True,2,1,good,0.0
95421127,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.458657,-0.3453311,3069,5,800,flat,65,True,1,1,good,1.0
95420725,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4628503,-0.3524894,2314,1,1300,flat,65,True,2,1,good,1.0
95431484,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4715075,-0.37818809999999997,92,4,800,flat,75,True,2,2,good,0.0
95368443,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4597975,-0.3752527,1270,5,800,penthouse,43,False,1,1,good,1.0
95303322,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4695947,-0.3948104,1517,2,750,flat,90,True,3,1,good,0.0
95232626,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4669026,-0.3987135,1902,1,750,flat,75,True,3,1,good,0.0
95230531,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4826837,-0.36232149999999996,1814,7,950,flat,70,True,2,1,good,0.0
95221161,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4890152,-0.3616176,2398,1,780,flat,84,True,1,1,good,0.0
30739402,barrio Arrancapins,València,València,Extramurs,es,Arrancapins,39.4656301,-0.3862682,986,7,650,flat,30,False,1,1,good,0.0
95154500,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4827933,-0.3552319,2291,4,1150,flat,100,True,3,2,good,1.0
95096759,barrio Sant Llorenç,València,València,Rascanya,es,Sant Llorenç,39.4934131,-0.3626223,2777,9,1150,flat,100,True,3,2,good,0.0
95096708,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4578423,-0.35234119999999997,2597,14,1300,flat,100,True,2,2,good,0.0
94922415,barrio Nou Campanar,València,València,Campanar,es,Nou Campanar,39.4819235,-0.4051603,2680,1,840,flat,86,False,2,1,good,1.0
94761288,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.4709695,-0.37010119999999996,612,11,1600,penthouse,70,True,1,1,good,1.0
94584666,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.47832,-0.37962,825,2,800,flat,80,True,2,1,good,1.0
94220786,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4772305,-0.3849084,945,3,890,flat,95,True,2,1,good,1.0
92786553,barrio El Pilar,València,València,Ciutat Vella,es,El Pilar,39.4730405,-0.3815684,428,,1350,flat,99,True,2,2,good,
81888074,danzas,València,València,Ciutat Vella,es,El Mercat,39.474702,-0.3785171,412,5,495,flat,40,False,1,1,good,1.0
95753185,Calle del Vinalopó,València,València,Algirós,es,La Vega Baixa,39.4796806,-0.3519386,2370,5,600,flat,51,True,1,1,good,1.0
91236759,Calle de Játiva,València,València,Extramurs,es,La Roqueta,39.4688831,-0.37686169999999997,251,5,450,flat,40,False,1,1,good,1.0
95621015,barrio Exposició,València,València,El Pla del Real,es,Exposició,39.4740366,-0.3638921,1190,5,650,flat,66,False,1,1,good,1.0
95585901,"Avenida Ausiás March, En Corts",València,València,Quatre Carreres,es,En Corts,39.4546942,-0.37358749999999996,1853,7,870,flat,100,True,4,1,good,1.0
95544268,barrio Mestalla,València,València,El Pla del Real,es,Mestalla,39.4696485,-0.35898189999999996,1575,2,800,flat,68,True,2,1,good,1.0
95500031,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4715377,-0.32802899999999996,4223,2,1299,flat,87,True,2,1,good,0.0
95499204,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4684377,-0.32792899999999997,4242,1,1449,flat,87,True,2,1,good,0.0
94063849,Calle Hermanos Villalonga s/n,València,València,Benimaclet,es,Benimaclet,39.4851676,-0.3575508,2300,2,550,flat,50,False,2,1,good,0.0
91693117,"Avenida de Peris i Valero, 99",València,València,L'Eixample,es,Russafa,39.4591895,-0.3707839,1437,3,1350,flat,76,True,2,2,good,1.0
91542898,"Avenida de Peris i Valero, 99",València,València,L'Eixample,es,Russafa,39.4591895,-0.3707839,1437,2,1200,studio,32,True,0,1,good,1.0
91169549,barrio El Grau,València,València,Poblats Marítims,es,El Grau,39.4617422,-0.3334214,3902,2,800,flat,94,True,3,2,good,1.0
95649036,Calle de La Marina,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4725417,-0.3307865,3990,3,650,flat,55,True,1,1,good,0.0
95628248,Calle Río Segre,València,València,Benicalap,es,Nou Benicalap,39.4975906,-0.3818006,2968,4,690,flat,65,True,1,1,good,1.0
95563867,Plaza de Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.473183,-0.3960494,1630,2,750,flat,97,True,2,1,good,0.0
95561057,Calle de la salut,València,València,Ciutat Vella,es,La Seu,39.4782026,-0.3750789,808,3,850,flat,80,True,2,1,good,1.0
89233453,Calle del Cabrit,València,València,Ciutat Vella,es,El Carme,39.4772769,-0.3779706,687,1,1500,studio,40,False,0,1,good,1.0
89752608,Calle dels Columbretes,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4675988,-0.3317825,3921,bj,750,flat,51,True,1,1,good,0.0
95312772,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4699132,-0.37070339999999996,576,1,850,flat,62,False,1,1,good,1.0
92377411,Calle EMILIO MARÍ,València,València,Benicalap,es,Benicalap,39.494735,-0.3929338,2950,1,580,flat,72,True,2,1,good,1.0
88726587,Calle de María Cristina,València,València,Ciutat Vella,es,El Mercat,39.4716474,-0.3764441,89,6,800,flat,97,True,3,1,good,1.0
95344902,BEATO JUAN GRANDE,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4786083,-0.3307327,4077,2,700,flat,94,True,3,1,good,0.0
89678060,Conquista,València,València,Ciutat Vella,es,El Mercat,39.4776983,-0.3791042,748,1,1300,flat,100,True,4,1,good,0.0
95697594,Calle San Juan Bosco,València,València,Rascanya,es,Els Orriols,39.4955229,-0.3708413,2767,1,600,flat,55,False,3,1,good,0.0
95691061,Calle de Gibraltar,València,València,L'Eixample,es,Russafa,39.4607091,-0.3793604,1172,,800,flat,75,True,2,1,good,1.0
95657819,Calle d'Eugènia Viñes,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4707153,-0.3256458,4428,1,650,flat,50,False,1,1,good,0.0
95620983,Calle de Pedro Cabanes,València,València,Rascanya,es,Torrefiel,39.493767,-0.3793592,2524,2,600,flat,80,True,2,1,good,1.0
95485513,Calle de Vicent Sancho Tello,València,València,El Pla del Real,es,Mestalla,39.4687847,-0.3570098,1755,4,700,flat,80,True,2,1,good,1.0
95470561,Calle Santa Genoveva Torres,València,València,Rascanya,es,Sant Llorenç,39.4945754,-0.36361299999999996,2857,9,1050,flat,100,False,3,2,good,1.0
95467270,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4720666,-0.3787721,168,2,700,flat,75,True,1,1,good,0.0
95389681,Calle Escultor José Capuz s/n,València,València,Quatre Carreres,es,Mont-Olivet,39.4601598,-0.3615655,1815,4,1000,flat,100,True,2,2,good,1.0
95302071,Calle d'Antoni Reig i Ventura,València,València,Campanar,es,Nou Campanar,39.483723499999996,-0.4064603,2872,6,750,flat,60,True,2,1,good,1.0
95290481,Calle Carrícola,València,València,Jesús,es,La Creu Coberta,39.4526742,-0.3868569,2211,2,650,flat,70,True,2,1,good,1.0
92484110,Calle Linterna,València,València,Ciutat Vella,es,El Mercat,39.4737026,-0.3790423,326,2,600,flat,68,True,1,1,good,1.0
95273800,Calle Danzas,València,València,Ciutat Vella,es,El Mercat,39.4761989,-0.380033,613,1,750,flat,54,True,1,1,good,1.0
95377254,Calle Carteros,València,València,Jesús,es,La Creu Coberta,39.4536775,-0.38951969999999997,2207,3,700,flat,81,True,3,1,good,1.0
94936531,Calle Giménez y Costa,València,La Torre,,es,,39.4333395,-0.3908485,4360,2,770,penthouse,90,True,3,2,good,1.0
94278441,Calle Marqués de Zenete,València,València,Extramurs,es,Arrancapins,39.4633028,-0.3854354,1118,8,1500,penthouse,45,True,1,1,good,1.0
94368422,Calle dels Plàtans,València,València,Benicalap,es,Benicalap,39.49125,-0.3901243,2496,1,800,flat,65,True,2,1,good,0.0
94171453,Calle Salamanca,València,València,L'Eixample,es,Gran Vía,39.4658766,-0.3634504,1319,1,1200,flat,86,True,2,1,good,1.0
93060022,dr. gil y morte,València,València,Extramurs,es,Arrancapins,39.4607299,-0.3812152,1205,5,900,flat,95,True,3,1,good,1.0
91757251,Avenida del Cardenal Benlloch,València,València,Camins al Grau,es,Albors,39.4674121,-0.3561272,1858,1,650,studio,50,True,0,1,good,1.0
95710885,SAN PANCRACIO,València,València,La Saïdia,es,Marxalenes,39.4892505,-0.3871926,2189,3,500,flat,55,True,2,1,good,1.0
95689617,Calle d'Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4704054,-0.3945323,1486,2,750,flat,92,True,2,1,good,0.0
95648040,arxiduc cares,València,València,Patraix,es,Patraix,39.4612043,-0.3983111,2118,5,700,flat,100,True,3,1,good,1.0
93742634,Calle de Pere Cabanes,València,València,Rascanya,es,Torrefiel,39.496265,-0.37823439999999997,2796,2,600,flat,85,True,2,1,good,1.0
95599614,Avenida d'Ausiàs March,València,València,Quatre Carreres,es,En Corts,39.4517389,-0.3710209,2220,7,870,flat,100,True,4,1,good,1.0
95499975,Calle de Sant Vicent de Paül,València,València,Rascanya,es,Els Orriols,39.4905756,-0.3698277,2254,,650,flat,78,True,3,1,good,1.0
95456971,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.480181,-0.38183609999999996,1081,bj,1200,flat,78,True,2,2,good,0.0
95404179,Paseo Alameda,València,València,Camins al Grau,es,Penya-Roja,39.4547712,-0.34171799999999997,3549,3,750,flat,75,True,1,1,good,1.0
95398423,barrio El Grau,València,València,Poblats Marítims,es,El Grau,39.4622263,-0.3366247,3623,1,1400,flat,95,False,3,1,good,0.0
95277577,SANTA GENOVEVA,València,València,Rascanya,es,Sant Llorenç,39.4953131,-0.3597223,3081,7,1150,flat,100,True,3,2,good,1.0
86766354,Plaza Regino Mas,València,València,Benicalap,es,Ciutat Fallera,39.4997612,-0.3920337,3428,bj,390,studio,35,False,0,1,good,0.0
87118786,Calle Doctor Gil y Morte,València,València,Extramurs,es,Arrancapins,39.4607363,-0.37932299999999997,1168,5,900,flat,100,True,3,1,good,1.0
95211070,Calle de Tramoyeres,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4722354,-0.3325302,3839,2,600,flat,73,True,3,1,good,0.0
94768131,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.477783,-0.38031899999999996,786,1,970,flat,70,True,2,1,good,0.0
93574727,Calle de Bailèn,València,València,Extramurs,es,La Roqueta,39.4671168,-0.37837299999999996,455,1,1100,flat,85,True,3,2,good,1.0
89877684,Calle de Xàtiva,València,València,Extramurs,es,La Roqueta,39.4681629,-0.3795829,385,5,750,flat,70,True,1,1,good,1.0
89415567,Avenida de Jesús Morante Borrás,València,València,Quatre Carreres,es,La Punta,39.4391207,-0.3431784,4605,1,500,flat,30,True,1,1,good,0.0
95735611,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4744287,-0.4040007,2326,2,750,flat,90,False,3,2,good,1.0
95617927,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.493265,-0.37723439999999997,2461,2,600,flat,85,False,2,1,good,1.0
95717198,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4704437,-0.3912637,1206,2,720,flat,85,False,3,1,good,0.0
95717211,barrio Trinitat,València,València,La Saïdia,es,Trinitat,39.4804742,-0.37230959999999996,1122,2,900,flat,85,False,3,1,good,1.0
95705803,barrio Patraix,València,València,Patraix,es,Patraix,39.4658043,-0.39084199999999997,1308,1,750,flat,80,False,3,1,good,1.0
95705802,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4692927,-0.37884599999999996,245,9,900,flat,75,True,1,1,good,1.0
95671743,Plaza Cisneros s/n,València,València,Ciutat Vella,es,La Seu,39.4778946,-0.3759209,761,,1700,flat,90,False,4,2,good,
95653676,barrio Exposició,València,València,El Pla del Real,es,Exposició,39.474501599999996,-0.365795,1051,2,900,flat,52,True,1,1,good,1.0
95653364,barrio Exposició,València,València,El Pla del Real,es,Exposició,39.4757016,-0.364695,1190,2,900,flat,52,True,1,1,good,1.0
95624988,barrio L'Amistat,València,València,Algirós,es,L'Amistat,39.4702043,-0.3493559,2395,5,800,flat,100,False,3,2,good,1.0
95590332,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4548389,-0.3720209,1865,7,950,flat,100,False,4,1,good,1.0
95590314,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4630977,-0.36888889999999996,1144,2,800,flat,85,False,2,2,good,1.0
1555884,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4900451,-0.3774668,2104,2,560,flat,70,True,1,1,good,0.0
95430075,"Calle del Doctor Carlos Caballé Lancry, 9",València,València,Quatre Carreres,es,Malilla,39.4535783,-0.37965289999999996,1961,6,700,flat,94,False,3,2,good,1.0
95318646,"Calle Cardenal Benlloch, 37",València,València,El Pla del Real,es,Mestalla,39.4692199,-0.3557687,1854,6,850,flat,65,True,1,1,good,1.0
95215458,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4681421,-0.38284809999999997,584,3,850,flat,59,False,1,1,good,1.0
94582188,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4759386,-0.3797914,578,4,1350,penthouse,65,True,2,1,good,1.0
95676638,barrio L'Illa Perduda,València,València,Algirós,es,L'Illa Perduda,39.4726831,-0.3391613,3272,4,750,flat,80,True,2,1,good,1.0
95674660,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4658547,-0.3548304,2010,6,600,studio,45,True,0,1,good,1.0
95539870,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4681466,-0.3780541,338,3,600,studio,46,True,0,1,good,1.0
85535370,La Constitución - Canaleta,València,Mislata,La Constitución - Canaleta,es,,39.4749562,-0.4125761,3062,1,600,flat,65,True,1,1,good,1.0
95636293,barrio La Creu del Grau,València,València,Camins al Grau,es,La Creu del Grau,39.4637045,-0.34221189999999996,3117,4,750,flat,100,True,3,2,good,1.0
95524837,barrio La Raiosa,València,València,Jesús,es,La Raiosa,39.4568918,-0.3828759,1654,3,600,flat,65,True,2,1,good,0.0
95172859,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4696007,-0.3938897,1439,2,750,flat,92,False,3,1,good,0.0
95227676,Calle Salamanca,València,València,L'Eixample,es,Gran Vía,39.4677766,-0.3627504,1297,2,800,flat,65,True,2,1,good,1.0
95216058,Calle Salamanca,València,València,L'Eixample,es,Gran Vía,39.4663766,-0.36385039999999996,1264,3,930,flat,45,True,1,1,good,1.0
95038923,Calle d'Antella,València,València,L'Olivereta,es,Tres Forques,39.4690599,-0.4022711,2160,2,650,flat,78,False,3,1,good,
93694504,Salamanca,València,València,L'Eixample,es,Gran Vía,39.4672259,-0.3625637,1331,3,900,flat,38,True,1,1,good,1.0
84116101,bailen,València,València,Extramurs,es,La Roqueta,39.4676007,-0.37918969999999996,426,1,1000,flat,98,True,3,2,good,1.0
87250277,Calle Convento Jerusalén,València,València,Extramurs,es,La Roqueta,39.4644758,-0.3803759,786,1,750,flat,60,True,2,1,good,1.0
39749681,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4711927,-0.3755944,141,5,1100,flat,100,True,2,2,good,1.0
92198861,Cardenal Benlloch,València,Mislata,Cardenal Benlloch,es,,39.4697564,-0.42048969999999997,3715,1,550,flat,84,False,3,1,good,1.0
95739518,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4626834,-0.3413614,3219,4,650,flat,65,True,1,1,good,0.0
95695727,barrio La Raiosa,València,València,Jesús,es,La Raiosa,39.4560323,-0.3816224,1719,4,900,flat,100,True,3,2,good,1.0
32067482,"Calle de vicent sancho tello, 19",València,València,El Pla del Real,es,Mestalla,39.4696425,-0.3563754,1798,4,750,flat,75,False,2,1,good,1.0
95416139,barrio Tormos,València,València,La Saïdia,es,Tormos,39.4899472,-0.3805036,2111,3,550,flat,68,True,2,1,good,0.0
95375922,Plaza de Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.470683,-0.3947494,1503,2,750,flat,97,True,2,1,good,1.0
95336764,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4702189,-0.3738556,307,2,750,flat,43,True,1,1,good,1.0
95242977,CAMPOAMOR,València,València,Poblats Marítims,es,Beteró,39.4679786,-0.34025059999999996,3193,4,750,flat,73,True,2,1,good,1.0
95214822,Calle de Baldoví,València,València,Ciutat Vella,es,Sant Francesc,39.4701502,-0.3802525,280,3,950,flat,82,False,2,2,good,1.0
39689938,jaime beltran,València,València,Jesús,es,La Raiosa,39.458184,-0.3881187,1715,1,550,flat,27,True,1,1,good,1.0
95659301,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4702981,-0.3280587,4222,2,790,flat,82,True,3,1,good,1.0
95648103,"MARINA, 13",València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4726907,-0.3305934,4007,3,650,studio,55,True,0,1,good,0.0
95577964,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4567109,-0.3755013,1609,2,800,flat,96,True,2,1,good,1.0
95538561,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4788105,-0.38042689999999996,897,5,960,duplex,86,True,2,2,good,0.0
95492023,"Plaza del Carmen, 11",València,València,Ciutat Vella,es,El Carme,39.4790044,-0.3784278,882,4,1275,flat,68,True,4,1,good,0.0
95350630,Calle MUSICO PEYDRO s/n,València,València,L'Eixample,es,Russafa,39.459867,-0.370761,1369,1,700,flat,50,True,1,1,good,0.0
94751381,Calle d'Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4706401,-0.3931308,1365,3,650,flat,73,True,3,1,good,0.0
94750802,Calle de Carrícola,València,València,Jesús,es,La Creu Coberta,39.4537742,-0.3885569,2159,2,650,flat,65,True,2,1,good,1.0
95668655,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4738907,-0.3318934,3904,3,650,studio,50,True,0,1,good,0.0
95667998,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4961608,-0.3769997,2784,1,700,flat,70,True,3,2,good,1.0
95650856,Barrio de la Luz,València,Xirivella,Barrio de la Luz,es,,39.4611858,-0.415429,3459,bj,700,duplex,92,True,1,2,good,1.0
95642494,barrio La Creu del Grau,València,València,Camins al Grau,es,La Creu del Grau,39.4604733,-0.34066409999999997,3355,8,800,penthouse,95,True,3,1,good,1.0
95612192,barrio Playa de la Malvarrosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4811968,-0.3261068,4528,2,750,flat,60,True,1,1,good,1.0
95597129,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4719998,-0.3295686,4092,2,790,flat,77,True,3,1,good,0.0
95594894,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4704439,-0.3800614,253,3,900,flat,90,True,3,1,good,1.0
92005225,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4735377,-0.3875722,926,3,695,flat,85,True,3,1,good,1.0
95582628,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4599977,-0.3672889,1503,2,800,flat,82,True,2,1,good,0.0
95577971,barrio Marxalenes,València,València,La Saïdia,es,Marxalenes,39.4815727,-0.3835536,1282,2,845,flat,87,False,3,1,good,1.0
95555739,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4602116,-0.3723131,1284,4,800,penthouse,50,True,0,1,good,1.0
